,Time,Latitude,Longitude,CO2_2014_(ppm)
1445,2014-09-10,-45,169,397.26273
1446,2014-09-10,-45,169,396.805
1447,2014-09-10,-44,169,396.75687
1448,2014-09-10,-44,169,398.14767
1449,2014-09-10,-44,169,397.29916
1450,2014-09-10,-45,169,396.4436
1451,2014-09-10,-45,169,397.31204
1452,2014-09-10,-45,169,396.68268
1453,2014-09-10,-44,169,396.66736
1454,2014-09-10,-44,169,397.4072
1455,2014-09-10,-44,169,397.1887
1456,2014-09-10,-44,169,394.67783
1457,2014-09-10,-45,169,395.96088
1458,2014-09-10,-45,169,397.0055
1459,2014-09-10,-45,169,396.27496
1460,2014-09-10,-44,169,397.44467
1461,2014-09-10,-44,169,397.74643
1462,2014-09-10,-44,169,397.30658
1463,2014-09-10,-44,169,395.42715
1464,2014-09-10,-45,169,397.25165
1465,2014-09-10,-45,169,396.4005
1466,2014-09-10,-44,169,397.3572
1467,2014-09-10,-44,169,398.16495
1468,2014-09-10,-44,169,398.09625
1469,2014-09-10,-44,169,395.4314
1470,2014-09-10,-45,169,397.6156
1471,2014-09-10,-45,169,396.55975
1472,2014-09-10,-44,169,397.41614
1473,2014-09-10,-44,169,398.36136
1474,2014-09-10,-44,169,396.89398
1475,2014-09-10,-44,169,395.58588
1476,2014-09-10,-44,169,397.67603
1477,2014-09-10,-45,169,396.06638
1478,2014-09-10,-44,169,397.41095
1479,2014-09-10,-44,169,398.17844
1480,2014-09-10,-44,169,397.58337
1481,2014-09-10,-44,169,395.36615
1482,2014-09-10,-45,169,396.17865
1483,2014-09-10,-44,169,397.90768
1484,2014-09-10,-44,169,398.0698
1485,2014-09-10,-44,169,397.4044
1486,2014-09-10,-44,169,395.95306
1487,2014-09-10,-44,169,396.56882
1488,2014-09-10,-45,169,395.68414
1489,2014-09-10,-44,169,396.99948
1490,2014-09-10,-44,169,397.72748
1491,2014-09-10,-44,169,397.88675
1492,2014-09-10,-44,169,395.862
1493,2014-09-10,-45,169,396.01773
1494,2014-09-10,-44,169,396.86102
1495,2014-09-10,-44,169,397.4045
1496,2014-09-10,-44,169,396.96817
1497,2014-09-10,-44,169,396.41077
1498,2014-09-10,-44,169,396.55807
1499,2014-09-10,-44,169,397.08325
1500,2014-09-10,-44,169,397.05722
1501,2014-09-10,-44,169,398.13043
1502,2014-09-10,-44,169,397.7412
1503,2014-09-10,-44,169,395.86063
1504,2014-09-10,-44,169,396.81763
1505,2014-09-10,-44,169,395.86102
1506,2014-09-10,-44,169,397.026
1507,2014-09-10,-44,169,397.66016
1508,2014-09-10,-44,169,397.8462
1509,2014-09-10,-45,169,396.34235
1510,2014-09-10,-44,169,397.53592
1511,2014-09-10,-44,169,397.8038
1512,2014-09-10,-44,169,397.93506
1513,2014-09-10,-44,169,395.864
1514,2014-09-10,-44,169,396.70764
1515,2014-09-10,-45,169,396.43628
1516,2014-09-10,-44,169,397.31616
1517,2014-09-10,-44,169,398.1805
1518,2014-09-10,-44,169,397.0024
1519,2014-09-10,-44,169,395.25095
1520,2014-09-10,-44,169,396.9077
1521,2014-09-10,-45,169,396.89716
1522,2014-09-10,-44,169,396.80164
1523,2014-09-10,-44,169,398.4001
1524,2014-09-10,-44,169,395.1566
1525,2014-09-10,-45,169,396.5244
1526,2014-09-10,-44,169,397.30692
1527,2014-09-10,-44,169,398.16345
1528,2014-09-10,-44,169,397.7801
1529,2014-09-10,-44,169,395.73083
1530,2014-09-10,-45,169,396.52972
1531,2014-09-10,-45,169,396.40295
1532,2014-09-10,-44,169,398.19788
1533,2014-09-10,-44,169,397.99698
1534,2014-09-10,-44,169,397.9237
1535,2014-09-10,-44,169,395.73685
1536,2014-09-10,-45,169,394.97366
1537,2014-09-10,-45,169,396.45444
1538,2014-09-10,-44,169,397.2681
1539,2014-09-10,-44,169,398.03348
1540,2014-09-10,-44,169,397.61124
1541,2014-09-10,-44,169,396.0682
1542,2014-09-10,-45,169,395.7888
1543,2014-09-10,-45,169,396.50058
1544,2014-09-10,-44,169,397.27814
1545,2014-09-10,-44,169,397.58582
1546,2014-09-10,-44,169,397.53055
1547,2014-09-10,-44,169,395.03302
1548,2014-09-10,-45,169,395.75778
1549,2014-09-10,-45,169,397.5049
1550,2014-09-10,-45,169,396.4564
1551,2014-09-10,-44,169,397.72464
1552,2014-09-10,-44,169,398.39667
1553,2014-09-10,-44,169,397.20953
1554,2014-09-10,-45,169,396.43744
1555,2014-09-10,-45,169,396.74332
1556,2014-09-10,-45,169,396.8341
1557,2014-09-10,-44,169,396.99823
1558,2014-09-10,-44,169,397.6844
1559,2014-09-10,-45,169,396.29315
1560,2014-09-10,-45,169,396.53067
1561,2014-09-10,-45,169,396.99774
1562,2014-09-10,-45,169,396.62668
1563,2014-09-10,-44,169,397.9806
1564,2014-09-10,-45,169,396.03372
1565,2014-09-10,-45,169,395.80453
1566,2014-09-10,-45,169,397.27603
1567,2014-09-10,-45,169,396.75778
1568,2014-09-10,-45,169,396.5247
1569,2014-09-10,-45,169,396.79416
1570,2014-09-10,-45,169,395.81564
1571,2014-09-10,-45,169,395.8159
1572,2014-09-10,-45,169,397.94803
1573,2014-09-10,-45,169,396.51212
1574,2014-09-10,-45,169,396.34662
1575,2014-09-10,-45,169,396.64542
1576,2014-09-10,-45,169,396.02286
1577,2014-09-10,-45,169,397.1717
1578,2014-09-10,-45,169,397.32626
1579,2014-09-10,-45,169,395.6773
1580,2014-09-10,-45,169,397.25476
1581,2014-09-10,-45,169,395.11417
1582,2014-09-10,-45,169,394.44092
1583,2014-09-10,-45,169,396.42435
1584,2014-09-10,-45,169,397.3759
1585,2014-09-10,-45,169,397.62314
1586,2014-09-10,-45,169,396.14038
1587,2014-09-10,-45,169,397.20398
1588,2014-09-10,-45,169,395.3445
1589,2014-09-10,-45,169,394.42337
1590,2014-09-10,-45,169,396.17465
1591,2014-09-10,-45,169,397.72366
1592,2014-09-10,-45,169,396.2645
1593,2014-09-10,-45,169,396.26584
1594,2014-09-10,-45,169,395.37015
1595,2014-09-10,-45,169,396.01984
1596,2014-09-10,-45,169,397.15625
1597,2014-09-10,-45,169,396.53757
1598,2014-09-10,-45,169,398.37634
1599,2014-09-10,-45,169,396.6808
1600,2014-09-10,-45,169,395.7772
1601,2014-09-10,-45,169,396.7807
1602,2014-09-10,-45,169,396.17648
1603,2014-09-10,-45,169,396.49817
1604,2014-09-10,-45,169,397.07605
1605,2014-09-10,-45,169,396.35916
1606,2014-09-10,-45,169,397.67767
1607,2014-09-10,-45,169,397.1111
1608,2014-09-10,-45,169,396.414
1609,2014-09-10,-45,169,396.4454
1610,2014-09-10,-45,169,397.3353
1611,2014-09-10,-45,169,396.9527
1612,2014-09-10,-45,169,396.9932
1613,2014-09-10,-45,169,396.63678
1614,2014-09-10,-45,169,396.8508
1615,2014-09-10,-45,169,396.69467
1616,2014-09-10,-45,169,396.93713
1617,2014-09-10,-45,169,397.06494
1618,2014-09-10,-45,169,397.00543
1619,2014-09-10,-45,169,398.46158
1620,2014-09-10,-45,169,395.67288
1621,2014-09-10,-45,169,396.97083
1622,2014-09-10,-45,169,396.31332
1623,2014-09-10,-45,169,396.6114
1624,2014-09-10,-45,169,397.5782
1625,2014-09-10,-45,169,396.96667
1626,2014-09-10,-45,169,396.94907
1627,2014-09-10,-45,169,396.9533
1628,2014-09-10,-45,169,396.9099
1629,2014-09-10,-45,169,395.81436
1630,2014-09-10,-45,169,396.97922
1631,2014-09-10,-45,169,396.8546
1632,2014-09-10,-45,169,396.77216
1633,2014-09-10,-45,169,396.35974
1634,2014-09-10,-45,169,396.73187
1635,2014-09-10,-45,169,396.11282
1636,2014-09-10,-45,169,396.49258
1637,2014-09-10,-45,169,397.08914
1638,2014-09-10,-45,169,397.22662
1639,2014-09-10,-45,169,396.6602
1640,2014-09-10,-45,169,396.60794
1641,2014-09-10,-45,169,395.51318
1642,2014-09-10,-45,169,396.42917
1643,2014-09-10,-45,169,397.21896
1644,2014-09-10,-45,169,397.2236
1645,2014-09-10,-45,169,395.87885
1646,2014-09-10,-45,169,396.93405
1647,2014-09-10,-45,169,394.8071
1648,2014-09-10,-45,169,396.46454
1649,2014-09-10,-45,169,398.3093
1650,2014-09-10,-45,169,396.34314
1651,2014-09-10,-45,169,395.87222
1652,2014-09-10,-45,169,392.8569
1653,2014-09-10,-45,169,395.59067
1654,2014-09-10,-45,169,398.16104
1655,2014-09-10,-45,169,396.5988
1656,2014-09-10,-45,169,397.254
1657,2014-09-10,-45,169,393.71753
1658,2014-09-10,-45,169,397.56165
1659,2014-09-10,-45,169,395.97955
1660,2014-09-10,-45,169,397.077
1661,2014-09-10,-45,169,396.86127
1662,2014-09-10,-45,169,394.9787
1663,2014-09-10,-45,169,397.60242
1664,2014-09-10,-45,169,397.4907
1665,2014-09-10,-45,169,397.20047
1666,2014-09-10,-45,169,395.59363
1667,2014-09-10,-45,169,397.62518
1668,2014-09-10,-45,169,397.05557
1669,2014-09-10,-45,169,398.15
1670,2014-09-10,-45,169,396.90543
1671,2014-09-10,-45,169,396.151
1672,2014-09-10,-45,169,398.0515
1673,2014-09-10,-45,169,397.45074
1674,2014-09-10,-45,169,398.22385
1675,2014-09-10,-45,169,396.9417
1676,2014-09-10,-45,169,396.804
1677,2014-09-10,-45,169,395.22363
1678,2014-09-10,-45,169,396.75558
1679,2014-09-10,-45,169,396.14874
1680,2014-09-10,-45,169,397.1563
1681,2014-09-10,-45,169,396.77924
1682,2014-09-10,-45,169,396.91507
1683,2014-09-10,-45,169,396.73422
1684,2014-09-10,-45,169,395.64948
1685,2014-09-10,-45,169,396.98413
1686,2014-09-10,-45,169,397.00806
1687,2014-09-10,-45,169,394.94067
1688,2014-09-10,-45,169,395.82477
1689,2014-09-10,-45,169,397.26605
1690,2014-09-10,-45,169,395.65677
1691,2014-09-10,-45,169,397.5452
1692,2014-09-10,-45,169,397.3708
1693,2014-09-10,-45,169,395.48856
1694,2014-09-10,-45,169,395.7628
1695,2014-09-10,-45,169,397.47314
1696,2014-09-10,-45,169,396.0114
1697,2014-09-10,-45,169,397.663
1698,2014-09-10,-45,169,396.67197
1699,2014-09-10,-45,169,397.19885
1700,2014-09-10,-45,169,397.1585
1701,2014-09-10,-45,169,396.2441
1702,2014-09-10,-45,169,396.5529
1703,2014-09-10,-45,169,396.3048
1704,2014-09-10,-45,169,397.14606
1705,2014-09-10,-45,169,396.16437
1706,2014-09-10,-45,169,396.50702
1707,2014-09-10,-45,169,396.503
1708,2014-09-10,-45,169,396.67764
1709,2014-09-10,-45,169,397.4277
1710,2014-09-10,-45,169,398.0699
1711,2014-09-10,-45,169,396.80133
1712,2014-09-10,-45,169,395.92212
1713,2014-09-10,-45,169,396.5289
1714,2014-09-10,-45,169,397.78378
1715,2014-09-10,-45,169,396.81497
1716,2014-09-10,-45,169,397.03384
1717,2014-09-10,-45,169,396.53253
1718,2014-09-10,-45,169,396.03964
1719,2014-09-10,-45,169,396.58063
1720,2014-09-10,-45,169,396.63336
1721,2014-09-10,-45,169,397.58224
1722,2014-09-10,-45,169,396.80115
1723,2014-09-10,-45,169,396.72375
1724,2014-09-10,-45,169,397.4624
1725,2014-09-10,-45,169,396.04572
1726,2014-09-10,-45,169,396.58813
1727,2014-09-10,-45,169,397.4155
1728,2014-09-10,-45,169,397.57468
1729,2014-09-10,-45,169,396.75806
1730,2014-09-10,-45,169,396.60272
1731,2014-09-10,-45,169,395.97324
1732,2014-09-10,-45,169,397.21457
1733,2014-09-10,-45,169,397.4608
1734,2014-09-10,-45,169,398.38507
1735,2014-09-10,-45,169,397.37573
1736,2014-09-10,-45,169,396.51956
1737,2014-09-10,-45,169,396.9201
1738,2014-09-10,-45,169,397.53458
1739,2014-09-10,-45,169,397.14563
1740,2014-09-10,-45,169,395.42886
1741,2014-09-10,-45,169,396.31616
1742,2014-09-10,-45,169,397.66656
1743,2014-09-10,-45,169,397.93863
1744,2014-09-10,-45,169,397.52344
1745,2014-09-10,-45,169,397.80045
1746,2014-09-10,-45,169,397.09198
1747,2014-09-10,-45,169,397.39236
1748,2014-09-10,-45,169,395.4045
1749,2014-09-10,-45,169,396.25882
1750,2014-09-10,-45,169,397.66772
1751,2014-09-10,-45,169,397.64783
1752,2014-09-10,-45,169,396.3304
1753,2014-09-10,-45,169,397.1802
1754,2014-09-10,-45,169,397.3314
1755,2014-09-10,-45,169,397.38007
1756,2014-09-10,-45,169,395.86853
1757,2014-09-10,-45,169,396.64563
1758,2014-09-10,-45,169,396.0825
1759,2014-09-10,-45,169,397.42044
1760,2014-09-10,-45,169,397.21643
1761,2014-09-10,-45,169,395.4116
1762,2014-09-10,-45,169,396.50397
1763,2014-09-10,-45,169,397.29425
1764,2014-09-10,-45,169,397.5128
1765,2014-09-10,-45,169,396.6797
1766,2014-09-10,-45,169,396.8968
1767,2014-09-10,-45,169,396.11688
1768,2014-09-10,-45,169,395.85367
1769,2014-09-10,-45,169,396.5503
1770,2014-09-10,-45,169,396.65472
1771,2014-09-10,-45,169,396.66162
1772,2014-09-10,-45,169,395.85608
1773,2014-09-10,-45,169,396.5654
1774,2014-09-10,-45,169,396.16946
1775,2014-09-10,-45,169,397.00885
1776,2014-09-10,-45,169,396.18088
1777,2014-09-10,-45,169,397.16858
1778,2014-09-10,-45,169,396.69983
1779,2014-09-10,-45,169,395.9649
1780,2014-09-10,-45,169,396.50137
1781,2014-09-10,-45,169,396.56543
1782,2014-09-10,-45,169,397.06732
1783,2014-09-10,-45,169,396.5612
1784,2014-09-10,-45,169,396.28293
1785,2014-09-10,-45,169,396.59344
1786,2014-09-10,-45,169,396.67886
1787,2014-09-10,-45,169,397.10446
1788,2014-09-10,-45,169,396.6204
1789,2014-09-10,-45,169,398.2545
1790,2014-09-10,-45,169,395.78592
1791,2014-09-10,-45,169,395.62463
1792,2014-09-10,-45,169,395.9589
1793,2014-09-10,-45,169,396.783
1794,2014-09-10,-45,169,396.62515
1795,2014-09-10,-45,169,397.51028
1796,2014-09-10,-45,169,396.29617
1797,2014-09-10,-45,169,396.745
1798,2014-09-10,-45,169,397.18402
1799,2014-09-10,-45,169,395.723
1800,2014-09-10,-45,169,397.96973
1801,2014-09-10,-45,169,396.35696
1802,2014-09-10,-45,169,396.41946
1803,2014-09-10,-45,169,396.55386
1804,2014-09-10,-45,169,397.05853
1805,2014-09-10,-45,169,396.43353
1806,2014-09-10,-45,169,395.60242
1807,2014-09-10,-45,169,396.38986
1808,2014-09-10,-45,169,396.2923
1809,2014-09-10,-45,169,396.1506
1810,2014-09-10,-45,169,396.69406
1811,2014-09-10,-45,169,395.17154
1812,2014-09-10,-45,169,396.48584
1813,2014-09-10,-45,169,396.36008
1814,2014-09-10,-45,169,395.48
1815,2014-09-10,-45,169,396.70114
1816,2014-09-10,-45,169,395.30453
1817,2014-09-10,-45,169,395.62866
1818,2014-09-10,-45,169,397.34995
1819,2014-09-10,-45,169,396.7212
1820,2014-09-10,-45,169,397.42874
1821,2014-09-10,-45,169,396.60562
1822,2014-09-10,-45,169,397.3181
1823,2014-09-10,-45,169,397.51352
1824,2014-09-10,-45,169,396.98642
1825,2014-09-10,-45,169,396.77008
1826,2014-09-10,-45,169,397.83228
1827,2014-09-10,-45,169,397.285
1828,2014-09-10,-45,169,397.23294
1829,2014-09-10,-45,169,396.84906
1830,2014-09-10,-45,169,396.252
1831,2014-09-10,-45,169,397.4594
1832,2014-09-10,-45,169,396.01685
1833,2014-09-10,-45,169,396.7198
1834,2014-09-10,-45,169,397.1807
1835,2014-09-10,-45,169,394.1903
1836,2014-09-10,-45,169,397.9442
1837,2014-09-10,-45,169,396.23843
1838,2014-09-10,-45,169,396.29913
1839,2014-09-10,-45,169,395.06372
1840,2014-09-10,-45,169,396.53625
1841,2014-09-10,-45,169,398.06317
1842,2014-09-10,-45,169,396.16473
1843,2014-09-10,-45,169,396.53076
1844,2014-09-10,-45,169,395.46194
1845,2014-09-10,-45,169,396.45108
1846,2014-09-10,-45,169,397.07538
1847,2014-09-10,-45,169,397.58658
1848,2014-09-10,-45,169,397.4402
1849,2014-09-10,-45,169,396.0642
1850,2014-09-10,-45,169,396.64713
1851,2014-09-10,-45,169,395.72955
1852,2014-09-10,-45,169,397.4929
1853,2014-09-10,-45,169,397.54608
1854,2014-09-10,-45,169,397.30862
1855,2014-09-10,-45,169,396.70575
1856,2014-09-10,-45,169,396.65115
1857,2014-09-10,-45,169,396.47543
1858,2014-09-10,-45,169,396.0104
1859,2014-09-10,-45,169,396.05264
1860,2014-09-10,-45,169,397.0805
1861,2014-09-10,-45,169,396.763
1862,2014-09-10,-45,169,397.3907
1863,2014-09-10,-45,169,396.54272
1864,2014-09-10,-45,169,395.77405
1865,2014-09-10,-45,169,396.48468
1866,2014-09-10,-45,169,397.0637
1867,2014-09-10,-45,169,397.12408
1868,2014-09-10,-45,169,396.2679
1869,2014-09-10,-45,169,396.67038
1870,2014-09-10,-45,169,395.74863
1871,2014-09-10,-45,169,395.64456
1872,2014-09-10,-45,169,396.1779
1873,2014-09-10,-45,169,396.69553
1874,2014-09-10,-45,169,396.79825
1875,2014-09-10,-45,169,396.83417
1876,2014-09-10,-45,169,397.87723
1877,2014-09-10,-45,169,395.82068
1878,2014-09-10,-45,169,396.11063
1879,2014-09-10,-45,169,396.17993
1880,2014-09-10,-45,169,395.7459
1881,2014-09-10,-45,169,397.3386
1882,2014-09-10,-45,169,396.58282
1883,2014-09-10,-45,169,397.78156
1884,2014-09-10,-45,169,395.8703
1885,2014-09-10,-45,169,396.7761
1886,2014-09-10,-45,169,397.44696
1887,2014-09-10,-45,169,396.3076
1888,2014-09-10,-45,169,396.36005
1889,2014-09-10,-45,169,396.80948
1890,2014-09-10,-45,169,396.86188
1891,2014-09-10,-45,169,395.1862
1892,2014-09-10,-45,169,396.9309
1893,2014-09-10,-45,169,396.385
1894,2014-09-10,-45,169,397.3681
1895,2014-09-10,-45,169,396.33636
1896,2014-09-10,-45,169,396.19235
1897,2014-09-10,-45,169,395.47137
1898,2014-09-10,-45,169,394.0304
1899,2014-09-10,-45,169,396.7763
1900,2014-09-10,-45,169,396.7519
1901,2014-09-10,-45,169,397.16
1902,2014-09-10,-45,169,396.0501
1903,2014-09-10,-45,169,395.90723
1904,2014-09-10,-45,169,396.2315
1905,2014-09-10,-45,169,397.36496
1906,2014-09-10,-45,169,396.0074
1907,2014-09-10,-45,169,396.42407
1908,2014-09-10,-45,169,395.72043
1909,2014-09-10,-45,169,396.55124
1910,2014-09-10,-45,169,397.13855
1911,2014-09-10,-45,169,396.3253
1912,2014-09-10,-45,169,396.7969
1913,2014-09-10,-45,169,395.6739
1914,2014-09-10,-45,169,396.28326
1915,2014-09-10,-45,169,396.84546
1916,2014-09-10,-45,169,397.33282
1917,2014-09-10,-45,169,395.52246
1918,2014-09-10,-45,169,397.86752
1919,2014-09-10,-45,169,396.7018
1920,2014-09-10,-45,169,395.98535
1921,2014-09-10,-45,169,396.82004
1922,2014-09-10,-45,169,397.1372
1923,2014-09-10,-45,169,395.13458
1924,2014-09-10,-45,169,397.44064
1925,2014-09-10,-45,169,396.46085
1926,2014-09-10,-45,169,395.46582
1927,2014-09-10,-45,169,395.95282
1928,2014-09-10,-45,169,396.9358
1929,2014-09-10,-45,169,396.05978
1930,2014-09-10,-45,169,397.01404
1931,2014-09-10,-45,169,396.84796
1932,2014-09-10,-45,169,394.64352
1933,2014-09-10,-45,169,396.41528
1934,2014-09-10,-45,169,396.18298
1935,2014-09-10,-45,169,396.31296
1936,2014-09-10,-45,169,396.79022
1937,2014-09-10,-45,169,396.5594
1938,2014-09-10,-45,169,394.7321
1939,2014-09-10,-45,169,396.29987
1940,2014-09-10,-45,169,395.58447
1941,2014-09-10,-44,169,397.07895
1942,2014-09-10,-45,169,397.3302
1943,2014-09-10,-45,169,396.3512
1944,2014-09-10,-45,169,395.47723
1945,2014-09-10,-45,169,396.0552
1946,2014-09-10,-45,169,395.12036
1947,2014-09-10,-44,169,397.39194
1948,2014-09-10,-44,169,396.95984
1949,2014-09-10,-45,169,396.40277
1950,2014-09-10,-45,169,396.07407
1951,2014-09-10,-45,169,396.09396
1952,2014-09-10,-45,169,395.5129
1953,2014-09-10,-44,169,397.4276
1954,2014-09-10,-44,169,397.49973
1955,2014-09-10,-45,169,396.34637
1956,2014-09-10,-45,169,395.7996
1957,2014-09-10,-45,169,395.8307
1958,2014-09-10,-45,169,395.29767
1959,2014-09-10,-44,169,396.89557
1960,2014-09-10,-44,169,397.87222
1961,2014-09-10,-44,169,396.3273
1962,2014-09-10,-45,169,396.24268
1963,2014-09-10,-45,169,395.85516
1964,2014-09-10,-44,169,397.1564
1965,2014-09-10,-44,169,398.12918
1966,2014-09-10,-44,169,396.60272
1967,2014-09-10,-45,169,396.26288
1968,2014-09-10,-45,169,394.81927
1969,2014-09-10,-45,169,395.42093
1970,2014-09-10,-44,169,397.6139
1971,2014-09-10,-44,169,397.41177
1972,2014-09-10,-44,169,397.43924
1973,2014-09-10,-44,169,395.79526
1974,2014-09-10,-45,169,395.50064
1975,2014-09-10,-44,169,396.8045
1976,2014-09-10,-44,169,397.58215
1977,2014-09-10,-44,169,397.17084
1978,2014-09-10,-44,169,396.33792
1979,2014-09-10,-45,169,395.54767
1980,2014-09-10,-44,169,397.2389
1981,2014-09-10,-44,169,397.51392
1982,2014-09-10,-44,169,396.5435
1983,2014-09-10,-44,169,396.43997
1984,2014-09-10,-45,169,395.02118
1985,2014-09-10,-44,169,397.1594
1986,2014-09-10,-44,169,397.76685
1987,2014-09-10,-44,169,397.6272
1988,2014-09-10,-44,169,396.3299
1989,2014-09-10,-45,169,395.93118
1990,2014-09-10,-45,169,394.79034
1991,2014-09-10,-44,169,396.1277
1992,2014-09-10,-44,169,397.43073
1993,2014-09-10,-44,169,396.74017
1994,2014-09-10,-44,169,396.0006
1995,2014-09-10,-45,169,394.6712
1996,2014-09-10,-44,169,396.71884
1997,2014-09-10,-44,169,396.56967
1998,2014-09-10,-44,169,397.80402
1999,2014-09-10,-44,169,396.91727
2000,2014-09-10,-44,169,396.34546
2001,2014-09-10,-45,169,394.78983
2002,2014-09-10,-44,169,396.76834
2003,2014-09-10,-44,169,397.3575
2004,2014-09-10,-44,169,397.18845
2005,2014-09-10,-44,169,395.68594
2006,2014-09-10,-45,169,395.01114
2007,2014-09-10,-44,169,397.20834
2008,2014-09-10,-44,169,397.5274
2009,2014-09-10,-44,169,396.47504
2010,2014-09-10,-44,169,396.3633
2011,2014-09-10,-45,169,395.43573
2012,2014-09-10,-44,169,397.21036
2013,2014-09-10,-44,169,397.58057
2014,2014-09-10,-44,169,397.37314
2015,2014-09-10,-44,169,396.29837
2016,2014-09-10,-45,169,395.6109
2017,2014-09-10,-44,169,397.05923
2018,2014-09-10,-44,169,398.17078
2019,2014-09-10,-44,169,397.46704
2020,2014-09-10,-44,169,396.32684
2021,2014-09-10,-45,169,395.03378
2022,2014-09-10,-44,169,397.2363
2023,2014-09-10,-44,169,398.22574
2024,2014-09-10,-44,169,396.75858
2025,2014-09-10,-45,169,396.68195
2026,2014-09-10,-45,169,394.8366
2027,2014-09-10,-44,169,396.8497
2028,2014-09-10,-44,169,397.89606
2029,2014-09-10,-44,169,396.1957
2030,2014-09-10,-45,169,395.95743
2031,2014-09-10,-45,169,395.80963
2032,2014-09-10,-45,169,394.75473
2033,2014-09-10,-44,169,396.7344
2034,2014-09-10,-44,169,397.80334
2035,2014-09-10,-45,169,395.78943
2036,2014-09-10,-45,169,396.6115
2037,2014-09-10,-45,169,395.92178
2038,2014-09-10,-45,169,395.1809
2039,2014-09-10,-44,169,396.79056
2040,2014-09-10,-45,169,397.17175
2041,2014-09-10,-45,169,396.29672
2042,2014-09-10,-45,169,396.64563
2043,2014-09-10,-45,169,395.90506
2044,2014-09-10,-45,169,395.5334
2045,2014-09-10,-44,169,397.0378
2046,2014-09-10,-45,169,397.09787
2047,2014-09-10,-45,169,396.74478
2048,2014-09-10,-45,169,395.99655
2049,2014-09-10,-45,169,396.84448
2050,2014-09-10,-45,169,396.1003
2051,2014-09-10,-45,169,397.3963
2052,2014-09-10,-45,169,397.17307
2053,2014-09-10,-45,169,396.4486
2054,2014-09-10,-45,169,395.93964
2055,2014-09-10,-45,169,395.9446
2056,2014-09-10,-45,169,396.44333
2057,2014-09-10,-45,169,396.8894
2058,2014-09-10,-45,169,396.44577
2059,2014-09-10,-45,169,395.11215
2060,2014-09-10,-45,169,396.19647
2061,2014-09-10,-45,169,396.89444
2062,2014-09-10,-45,169,396.68344
2063,2014-09-10,-45,169,397.29312
2064,2014-09-10,-45,169,396.6763
2065,2014-09-10,-45,169,394.89594
2066,2014-09-10,-45,169,396.45767
2067,2014-09-10,-45,169,395.97443
2068,2014-09-10,-45,169,397.2951
2069,2014-09-10,-45,169,396.76892
2070,2014-09-10,-45,169,394.21292
2071,2014-09-10,-45,169,396.43484
2072,2014-09-10,-45,169,396.70044
2073,2014-09-10,-45,169,396.4691
2074,2014-09-10,-45,169,397.149
2075,2014-09-10,-45,169,396.42584
2076,2014-09-10,-45,169,395.6747
2077,2014-09-10,-45,169,396.77243
2078,2014-09-10,-45,169,396.63947
2079,2014-09-10,-45,169,396.71722
2080,2014-09-10,-45,169,396.49576
2081,2014-09-10,-45,169,393.55685
2082,2014-09-10,-45,169,395.6409
2083,2014-09-10,-45,169,396.74506
2084,2014-09-10,-45,169,396.4644
2085,2014-09-10,-45,169,396.28125
2086,2014-09-10,-45,169,395.4827
2087,2014-09-10,-45,169,396.59235
2088,2014-09-10,-45,169,397.1569
2089,2014-09-10,-45,169,396.1242
2090,2014-09-10,-45,169,396.06274
2091,2014-09-10,-45,169,396.18402
2092,2014-09-10,-45,169,396.48615
2093,2014-09-10,-45,169,396.96817
2094,2014-09-10,-45,169,397.5649
2095,2014-09-10,-45,169,396.7867
2096,2014-09-10,-45,169,396.83572
2097,2014-09-10,-45,169,395.96832
2098,2014-09-10,-45,169,394.8381
2099,2014-09-10,-45,169,396.20132
2100,2014-09-10,-45,169,396.45877
2101,2014-09-10,-45,169,397.15674
2102,2014-09-10,-45,169,395.82132
2103,2014-09-10,-45,169,396.0863
2104,2014-09-10,-45,169,394.10715
2105,2014-09-10,-45,169,397.21198
2106,2014-09-10,-45,169,396.61636
2107,2014-09-10,-45,169,396.69598
2108,2014-09-10,-45,169,397.33948
2109,2014-09-10,-45,169,395.3245
2110,2014-09-10,-45,169,395.52786
2111,2014-09-10,-45,169,393.46368
2112,2014-09-10,-45,169,394.77377
2113,2014-09-10,-45,169,396.66833
2114,2014-09-10,-45,169,396.19727
2115,2014-09-10,-45,169,396.23932
2116,2014-09-10,-45,169,396.60895
2117,2014-09-10,-45,169,395.19098
2118,2014-09-10,-45,169,394.1014
2119,2014-09-10,-45,169,395.0286
2120,2014-09-10,-45,169,396.01334
2121,2014-09-10,-45,169,397.24078
2122,2014-09-10,-45,169,396.93536
2123,2014-09-10,-45,169,395.19788
2124,2014-09-10,-45,169,394.7981
2125,2014-09-10,-45,169,395.59952
2126,2014-09-10,-45,169,396.67786
2127,2014-09-10,-45,169,397.37363
2128,2014-09-10,-45,169,396.66
2129,2014-09-10,-45,169,396.5624
2130,2014-09-10,-45,169,394.9225
2131,2014-09-10,-45,169,396.24933
2132,2014-09-10,-45,169,395.55237
2133,2014-09-10,-45,169,396.9349
2134,2014-09-10,-45,169,397.5071
2135,2014-09-10,-45,169,396.72723
2136,2014-09-10,-45,169,397.20908
2137,2014-09-10,-45,169,396.42108
2138,2014-09-10,-45,169,395.19675
2139,2014-09-10,-45,169,396.50516
2140,2014-09-10,-45,169,395.77753
2141,2014-09-10,-45,169,396.60992
2142,2014-09-10,-45,169,398.32684
2143,2014-09-10,-45,169,396.271
