Time,Latitude,Longitude,CO2_2014_(ppm)
2014-09-10,-45.10681915283203,169.64349365234375,398.0143
2014-09-10,-45.10666275024414,169.79693603515625,397.00827
2014-09-10,-45.106563568115234,169.6395263671875,398.1248
2014-09-10,-45.10645294189453,169.72215270996094,396.81912
2014-09-10,-45.106422424316406,169.65841674804688,397.11194
2014-09-10,-45.10634231567383,169.75515747070312,399.13345
2014-09-10,-45.10603332519531,169.72225952148438,396.2974
2014-09-10,-45.105926513671875,169.69180297851562,396.6896
2014-09-10,-45.105838775634766,169.72198486328125,396.72614
2014-09-10,-45.10579299926758,169.69129943847656,396.1494
2014-09-10,-45.10576629638672,169.62579345703125,394.8075
2014-09-10,-45.10576248168945,169.64004516601562,397.4987
2014-09-10,-45.105712890625,169.67918395996094,397.30286
2014-09-10,-45.105445861816406,169.7220916748047,396.20212
2014-09-10,-45.105369567871094,169.6304168701172,396.38806
2014-09-10,-45.105369567871094,169.63671875,396.8346
2014-09-10,-45.1053352355957,169.7352294921875,397.7939
2014-09-10,-45.105133056640625,169.72142028808594,395.84583
2014-09-10,-45.10504150390625,169.7764434814453,399.29416
2014-09-10,-45.105003356933594,169.6074981689453,396.21707
2014-09-10,-45.10499954223633,169.70034790039062,395.89554
2014-09-10,-45.10498046875,169.7218780517578,396.189
2014-09-10,-45.10487747192383,169.66012573242188,397.5492
2014-09-10,-45.10475540161133,169.6741943359375,396.60333
2014-09-10,-45.10455322265625,169.636474609375,397.43295
2014-09-10,-45.104488372802734,169.75677490234375,398.64734
2014-09-10,-45.10432052612305,169.67356872558594,396.96243
2014-09-10,-45.10422897338867,169.69227600097656,395.9839
2014-09-10,-45.104122161865234,169.72152709960938,396.0084
2014-09-10,-45.10400390625,169.7209930419922,395.794
2014-09-10,-45.10392761230469,169.6922149658203,396.27298
2014-09-10,-45.10380935668945,169.67832946777344,397.0706
2014-09-10,-45.10380554199219,169.7005615234375,395.9188
2014-09-10,-45.10372543334961,169.63539123535156,396.7605
2014-09-10,-45.10349655151367,169.69200134277344,396.06293
2014-09-10,-45.10346603393555,169.741943359375,397.0232
2014-09-10,-45.10343933105469,169.63619995117188,397.57904
2014-09-10,-45.103370666503906,169.6993408203125,396.2364
2014-09-10,-45.10334014892578,169.63906860351562,397.76093
2014-09-10,-45.103214263916016,169.7755126953125,398.6974
2014-09-10,-45.10293197631836,169.74200439453125,397.13925
2014-09-10,-45.102928161621094,169.7952117919922,396.6114
2014-09-10,-45.1029052734375,169.80996704101562,396.18466
2014-09-10,-45.102901458740234,169.79676818847656,396.71222
2014-09-10,-45.10285186767578,169.67323303222656,397.7355
2014-09-10,-45.102848052978516,169.6918182373047,396.2623
2014-09-10,-45.10273742675781,169.72109985351562,396.56967
2014-09-10,-45.10268783569336,169.64903259277344,396.927
2014-09-10,-45.102684020996094,169.69801330566406,394.73114
2014-09-10,-45.10260772705078,169.69171142578125,396.3718
2014-09-10,-45.10258865356445,169.65916442871094,398.06653
2014-09-10,-45.10248565673828,169.77220153808594,396.9247
2014-09-10,-45.10247802734375,169.7202911376953,395.63318
2014-09-10,-45.10245895385742,169.61285400390625,397.962
2014-09-10,-45.102420806884766,169.7417755126953,396.9189
2014-09-10,-45.10221481323242,169.60447692871094,397.933
2014-09-10,-45.102203369140625,169.7412872314453,396.62466
2014-09-10,-45.10210037231445,169.69032287597656,396.34848
2014-09-10,-45.102081298828125,169.67953491210938,397.1151
2014-09-10,-45.10200881958008,169.6910400390625,396.85986
2014-09-10,-45.1019401550293,169.74154663085938,397.08887
2014-09-10,-45.10176467895508,169.6542205810547,397.8738
2014-09-10,-45.10176086425781,169.6913299560547,396.33926
2014-09-10,-45.10173416137695,169.63528442382812,397.59042
2014-09-10,-45.101688385009766,169.69155883789062,396.5972
2014-09-10,-45.101680755615234,169.65232849121094,397.39853
2014-09-10,-45.1015739440918,169.63462829589844,397.2897
2014-09-10,-45.10143280029297,169.69970703125,396.04565
2014-09-10,-45.10142517089844,169.69842529296875,396.67252
2014-09-10,-45.10142135620117,169.67727661132812,397.0837
2014-09-10,-45.10135269165039,169.6357421875,397.57516
2014-09-10,-45.10130310058594,169.74703979492188,396.0527
2014-09-10,-45.101226806640625,169.78204345703125,397.25424
2014-09-10,-45.10111618041992,169.74090576171875,396.55142
2014-09-10,-45.101016998291016,169.5967254638672,395.15692
2014-09-10,-45.10101318359375,169.64256286621094,397.652
2014-09-10,-45.100982666015625,169.67250061035156,397.50204
2014-09-10,-45.10081100463867,169.6423797607422,397.5688
2014-09-10,-45.100772857666016,169.7775115966797,398.62823
2014-09-10,-45.1005744934082,169.62855529785156,395.98788
2014-09-10,-45.10054016113281,169.64279174804688,398.35687
2014-09-10,-45.10039520263672,169.6381072998047,398.21884
2014-09-10,-45.100284576416016,169.6912078857422,396.76572
2014-09-10,-45.100284576416016,169.77476501464844,398.7685
2014-09-10,-45.100101470947266,169.641845703125,397.67706
2014-09-10,-45.100040435791016,169.7097625732422,396.56503
2014-09-10,-45.100006103515625,169.64259338378906,397.7052
2014-09-10,-45.09996032714844,169.69847106933594,395.591
2014-09-10,-45.0998420715332,169.6910858154297,396.43912
2014-09-10,-45.099708557128906,169.67234802246094,395.68613
2014-09-10,-45.09966278076172,169.67848205566406,396.91418
2014-09-10,-45.09965515136719,169.74066162109375,396.44897
2014-09-10,-45.099647521972656,169.70977783203125,396.47278
2014-09-10,-45.099430084228516,169.6425018310547,397.68854
2014-09-10,-45.09941864013672,169.64146423339844,397.8391
2014-09-10,-45.09925842285156,169.63392639160156,397.55685
2014-09-10,-45.09919738769531,169.76132202148438,396.96683
2014-09-10,-45.099159240722656,169.69891357421875,396.347
2014-09-10,-45.09912109375,169.71856689453125,395.02054
2014-09-10,-45.099098205566406,169.63746643066406,397.38693
2014-09-10,-45.099056243896484,169.6762237548828,396.78735
2014-09-10,-45.09904479980469,169.76104736328125,397.00555
2014-09-10,-45.09897232055664,169.7932891845703,397.0551
2014-09-10,-45.098899841308594,169.69735717773438,397.23712
2014-09-10,-45.0988655090332,169.63514709472656,397.45255
2014-09-10,-45.098838806152344,169.65504455566406,397.79495
2014-09-10,-45.098777770996094,169.795166015625,396.99338
2014-09-10,-45.09873962402344,169.69076538085938,396.8105
2014-09-10,-45.09873962402344,169.71929931640625,395.44604
2014-09-10,-45.098690032958984,169.76107788085938,397.02194
2014-09-10,-45.09864807128906,169.634033203125,396.6881
2014-09-10,-45.09854507446289,169.64013671875,397.93863
2014-09-10,-45.098541259765625,169.64224243164062,397.64734
2014-09-10,-45.09851837158203,169.7452392578125,396.0717
2014-09-10,-45.098514556884766,169.81130981445312,395.58762
2014-09-10,-45.0982780456543,169.7554168701172,399.14044
2014-09-10,-45.09824752807617,169.689208984375,395.4082
2014-09-10,-45.098228454589844,169.6907196044922,396.72638
2014-09-10,-45.09815979003906,169.63999938964844,397.53458
2014-09-10,-45.09815979003906,169.64096069335938,397.27472
2014-09-10,-45.09811782836914,169.67433166503906,396.0577
2014-09-10,-45.098026275634766,169.7394561767578,395.78745
2014-09-10,-45.09798812866211,169.7606658935547,396.67737
2014-09-10,-45.0979118347168,169.7769012451172,398.6215
2014-09-10,-45.09779357910156,169.76065063476562,397.0176
2014-09-10,-45.0976448059082,169.70913696289062,396.39594
2014-09-10,-45.09754943847656,169.63682556152344,397.57837
2014-09-10,-45.097354888916016,169.6398162841797,397.4608
2014-09-10,-45.09733581542969,169.64028930664062,396.9079
2014-09-10,-45.097267150878906,169.64654541015625,395.2544
2014-09-10,-45.09722900390625,169.6571502685547,397.84326
2014-09-10,-45.09722137451172,169.69017028808594,397.20538
2014-09-10,-45.09721374511719,169.67739868164062,396.73593
2014-09-10,-45.09717559814453,169.7451934814453,396.45773
2014-09-10,-45.09709167480469,169.65054321289062,396.8067
2014-09-10,-45.09701919555664,169.6531219482422,397.29272
2014-09-10,-45.09697341918945,169.7738037109375,398.74335
2014-09-10,-45.09695816040039,169.65879821777344,398.38583
2014-09-10,-45.09695053100586,169.65638732910156,397.1802
2014-09-10,-45.0969352722168,169.65225219726562,397.4259
2014-09-10,-45.096866607666016,169.709228515625,395.961
2014-09-10,-45.09684753417969,169.6566162109375,397.66772
2014-09-10,-45.0967903137207,169.6711883544922,397.69785
2014-09-10,-45.09666442871094,169.63937377929688,397.4155
2014-09-10,-45.09666442871094,169.6977996826172,397.02283
2014-09-10,-45.096641540527344,169.63308715820312,397.79306
2014-09-10,-45.09657669067383,169.71754455566406,394.9484
2014-09-10,-45.0965690612793,169.7600555419922,396.89694
2014-09-10,-45.09651565551758,169.7184600830078,395.45667
2014-09-10,-45.096500396728516,169.78102111816406,396.72925
2014-09-10,-45.09646987915039,169.65663146972656,397.66656
2014-09-10,-45.09646224975586,169.63955688476562,396.5503
2014-09-10,-45.0964241027832,169.69017028808594,396.97733
2014-09-10,-45.09639358520508,169.7386474609375,395.63455
2014-09-10,-45.09639358520508,169.76010131835938,397.0293
2014-09-10,-45.09633255004883,169.78106689453125,396.8263
2014-09-10,-45.09632110595703,169.67507934570312,396.33148
2014-09-10,-45.096309661865234,169.6345977783203,397.47696
2014-09-10,-45.09624099731445,169.65646362304688,397.42044
2014-09-10,-45.09611892700195,169.7086944580078,396.54535
2014-09-10,-45.096092224121094,169.8072052001953,396.47028
2014-09-10,-45.096065521240234,169.63973999023438,396.74136
2014-09-10,-45.09605026245117,169.68902587890625,397.7374
2014-09-10,-45.096031188964844,169.65650939941406,396.9201
2014-09-10,-45.09597396850586,169.6593780517578,397.6568
2014-09-10,-45.095924377441406,169.7275390625,397.21393
2014-09-10,-45.095916748046875,169.64129638671875,397.15714
2014-09-10,-45.095909118652344,169.65394592285156,397.16852
2014-09-10,-45.095909118652344,169.6770782470703,396.8733
2014-09-10,-45.09589767456055,169.67718505859375,397.22025
2014-09-10,-45.095863342285156,169.78073120117188,396.60754
2014-09-10,-45.095767974853516,169.7806396484375,396.3892
2014-09-10,-45.09575653076172,169.65835571289062,397.75446
2014-09-10,-45.095584869384766,169.6562957763672,397.29425
2014-09-10,-45.09557342529297,169.63246154785156,396.4798
2014-09-10,-45.09553909301758,169.67730712890625,396.8443
2014-09-10,-45.09535217285156,169.7804718017578,396.32782
2014-09-10,-45.09531784057617,169.6393280029297,396.16946
2014-09-10,-45.09526824951172,169.63909912109375,396.63336
2014-09-10,-45.095237731933594,169.67660522460938,396.80557
2014-09-10,-45.09523391723633,169.65631103515625,397.21457
2014-09-10,-45.09518814086914,169.68963623046875,396.68942
2014-09-10,-45.095149993896484,169.6106719970703,396.86917
2014-09-10,-45.09514617919922,169.62649536132812,395.35016
2014-09-10,-45.09498977661133,169.6710662841797,397.6444
2014-09-10,-45.09498596191406,169.6771240234375,397.1964
2014-09-10,-45.09489822387695,169.6577606201172,396.91028
2014-09-10,-45.09484100341797,169.65890502929688,397.62524
2014-09-10,-45.094764709472656,169.6419677734375,396.42114
2014-09-10,-45.094749450683594,169.78025817871094,396.98483
2014-09-10,-45.094722747802734,169.79150390625,396.86014
2014-09-10,-45.09471893310547,169.67286682128906,396.3304
2014-09-10,-45.09467315673828,169.64205932617188,396.21716
2014-09-10,-45.09465408325195,169.67630004882812,396.5871
2014-09-10,-45.09455490112305,169.63922119140625,396.21048
2014-09-10,-45.09453582763672,169.6558837890625,396.58813
2014-09-10,-45.09453582763672,169.6731414794922,396.25882
2014-09-10,-45.09452438354492,169.67054748535156,397.4929
2014-09-10,-45.0944938659668,169.77621459960938,398.3083
2014-09-10,-45.0944709777832,169.65586853027344,397.25742
2014-09-10,-45.09446716308594,169.656005859375,395.85367
2014-09-10,-45.094425201416016,169.78001403808594,396.5225
2014-09-10,-45.094417572021484,169.6422119140625,396.09723
2014-09-10,-45.09437942504883,169.67691040039062,396.42743
2014-09-10,-45.0943489074707,169.6525421142578,396.22733
2014-09-10,-45.09431838989258,169.64208984375,396.11932
2014-09-10,-45.094295501708984,169.67636108398438,396.60294
2014-09-10,-45.09426498413086,169.79336547851562,396.64355
2014-09-10,-45.09424591064453,169.68946838378906,396.84424
2014-09-10,-45.094234466552734,169.6698455810547,394.93237
2014-09-10,-45.09416961669922,169.63552856445312,396.95947
2014-09-10,-45.09416961669922,169.6731414794922,396.31616
2014-09-10,-45.0941047668457,169.6388397216797,396.56543
2014-09-10,-45.09408950805664,169.6420440673828,395.79333
2014-09-10,-45.09406280517578,169.7787322998047,397.5474
2014-09-10,-45.09403991699219,169.6729278564453,396.0825
2014-09-10,-45.09394836425781,169.71633911132812,394.25174
2014-09-10,-45.09389877319336,169.64093017578125,397.12726
2014-09-10,-45.09378433227539,169.64169311523438,396.16318
2014-09-10,-45.09371566772461,169.65721130371094,397.2136
2014-09-10,-45.09369659423828,169.67303466796875,396.51956
2014-09-10,-45.09355163574219,169.64178466796875,396.30487
2014-09-10,-45.09354782104492,169.63223266601562,397.282
2014-09-10,-45.09349822998047,169.63401794433594,396.71988
2014-09-10,-45.09346389770508,169.6387939453125,396.5289
2014-09-10,-45.09345245361328,169.77273559570312,397.74396
2014-09-10,-45.09339141845703,169.6758270263672,396.4652
2014-09-10,-45.093387603759766,169.67279052734375,396.50397
2014-09-10,-45.093379974365234,169.7797088623047,396.51834
2014-09-10,-45.09331512451172,169.7584991455078,396.5207
2014-09-10,-45.093284606933594,169.65579223632812,396.5654
2014-09-10,-45.09326934814453,169.6739501953125,396.292
2014-09-10,-45.093257904052734,169.6584014892578,397.49234
2014-09-10,-45.093196868896484,169.67236328125,395.44772
2014-09-10,-45.09313201904297,169.7430877685547,396.27945
2014-09-10,-45.0930290222168,169.64161682128906,396.56302
2014-09-10,-45.092960357666016,169.7267303466797,396.51282
2014-09-10,-45.09294891357422,169.6728057861328,395.97324
2014-09-10,-45.09292984008789,169.65565490722656,396.58063
2014-09-10,-45.092918395996094,169.60215759277344,398.3026
2014-09-10,-45.092742919921875,169.64175415039062,396.71
2014-09-10,-45.09273910522461,169.6383819580078,396.67886
2014-09-10,-45.09272003173828,169.60243225097656,396.71756
2014-09-10,-45.09246063232422,169.6893310546875,397.64783
2014-09-10,-45.09245681762695,169.67526245117188,396.84357
2014-09-10,-45.09245300292969,169.67047119140625,397.29306
2014-09-10,-45.09234619140625,169.63832092285156,396.01007
2014-09-10,-45.09233856201172,169.67245483398438,396.11688
2014-09-10,-45.09233856201172,169.67611694335938,397.06516
2014-09-10,-45.092281341552734,169.65676879882812,396.9044
2014-09-10,-45.092247009277344,169.6724090576172,396.04572
2014-09-10,-45.092220306396484,169.75814819335938,397.49686
2014-09-10,-45.092185974121094,169.6402587890625,396.82178
2014-09-10,-45.09206771850586,169.6310577392578,396.45078
2014-09-10,-45.09205627441406,169.64132690429688,396.16254
2014-09-10,-45.092037200927734,169.6553192138672,396.50137
2014-09-10,-45.09199142456055,169.6411895751953,396.4146
2014-09-10,-45.091941833496094,169.82168579101562,396.30762
2014-09-10,-45.09191131591797,169.6888427734375,397.49228
2014-09-10,-45.09189224243164,169.74327087402344,396.26785
2014-09-10,-45.091888427734375,169.63833618164062,396.67764
2014-09-10,-45.09169006347656,169.77902221679688,396.60098
2014-09-10,-45.091609954833984,169.7076873779297,397.3523
2014-09-10,-45.09157943725586,169.6519317626953,396.4727
2014-09-10,-45.091575622558594,169.72605895996094,397.3759
2014-09-10,-45.09151077270508,169.675048828125,396.07178
2014-09-10,-45.09137725830078,169.67474365234375,396.33777
2014-09-10,-45.09136962890625,169.65805053710938,397.45593
2014-09-10,-45.09135818481445,169.77841186523438,396.51163
2014-09-10,-45.09121322631836,169.65533447265625,395.92212
2014-09-10,-45.09120559692383,169.6722412109375,395.85608
2014-09-10,-45.09113311767578,169.640869140625,396.25043
2014-09-10,-45.09112548828125,169.650634765625,397.54205
2014-09-10,-45.090911865234375,169.63311767578125,396.3707
2014-09-10,-45.090904235839844,169.6380615234375,395.9589
2014-09-10,-45.09074401855469,169.77542114257812,398.67557
2014-09-10,-45.09062576293945,169.67559814453125,396.43503
2014-09-10,-45.09061050415039,169.67218017578125,396.03964
2014-09-10,-45.090553283691406,169.6409454345703,395.72202
2014-09-10,-45.09043884277344,169.78933715820312,396.74973
2014-09-10,-45.09039306640625,169.7117156982422,396.77167
2014-09-10,-45.090293884277344,169.7505645751953,396.27322
2014-09-10,-45.09028625488281,169.79168701171875,396.9941
2014-09-10,-45.090248107910156,169.63743591308594,396.65015
2014-09-10,-45.09019088745117,169.63414001464844,396.25644
2014-09-10,-45.09018325805664,169.77822875976562,396.49536
2014-09-10,-45.09014129638672,169.63140869140625,397.7628
2014-09-10,-45.090118408203125,169.6724090576172,396.86267
2014-09-10,-45.090110778808594,169.63772583007812,396.3048
2014-09-10,-45.09009552001953,169.6394500732422,396.69406
2014-09-10,-45.09008026123047,169.65585327148438,396.55237
2014-09-10,-45.0899772644043,169.6717529296875,395.9649
2014-09-10,-45.08994674682617,169.64027404785156,396.85303
2014-09-10,-45.089942932128906,169.7265625,395.82593
2014-09-10,-45.089881896972656,169.6889190673828,397.4624
2014-09-10,-45.089805603027344,169.67420959472656,396.53467
2014-09-10,-45.08966064453125,169.65487670898438,396.503
2014-09-10,-45.08964538574219,169.66983032226562,396.63095
2014-09-10,-45.08964157104492,169.65733337402344,396.7811
2014-09-10,-45.089534759521484,169.7057647705078,396.64563
2014-09-10,-45.0894660949707,169.6510772705078,396.36963
2014-09-10,-45.08945846557617,169.69309997558594,398.6071
2014-09-10,-45.08932876586914,169.71092224121094,397.25717
2014-09-10,-45.08905792236328,169.64065551757812,396.16968
2014-09-10,-45.088985443115234,169.6544952392578,395.62463
2014-09-10,-45.08896255493164,169.67184448242188,396.80133
2014-09-10,-45.08896255493164,169.7650604248047,397.66302
2014-09-10,-45.08892059326172,169.80384826660156,396.93515
2014-09-10,-45.08888626098633,169.63746643066406,396.745
2014-09-10,-45.0888671875,169.6318817138672,396.83652
2014-09-10,-45.0888557434082,169.7774200439453,396.366
2014-09-10,-45.088714599609375,169.6712646484375,396.59344
2014-09-10,-45.08871078491211,169.7355194091797,395.4536
2014-09-10,-45.08869934082031,169.6751251220703,396.86908
2014-09-10,-45.088661193847656,169.69204711914062,397.21957
2014-09-10,-45.088523864746094,169.7666015625,397.661
2014-09-10,-45.08845138549805,169.78436279296875,398.40854
2014-09-10,-45.08844757080078,169.7295379638672,396.15802
2014-09-10,-45.08821487426758,169.70570373535156,396.60272
2014-09-10,-45.08817672729492,169.64002990722656,396.25684
2014-09-10,-45.088157653808594,169.70626831054688,397.67984
2014-09-10,-45.08814239501953,169.68870544433594,396.53253
2014-09-10,-45.088138580322266,169.72958374023438,395.28677
2014-09-10,-45.0881233215332,169.63710021972656,397.19885
2014-09-10,-45.08808898925781,169.71046447753906,397.0301
2014-09-10,-45.0880241394043,169.74099731445312,395.0375
2014-09-10,-45.08798599243164,169.60572814941406,397.40146
2014-09-10,-45.087974548339844,169.69390869140625,396.77533
2014-09-10,-45.087913513183594,169.638916015625,397.25418
2014-09-10,-45.08790588378906,169.63230895996094,396.95035
2014-09-10,-45.08787536621094,169.70529174804688,396.8968
2014-09-10,-45.08787155151367,169.65492248535156,396.63193
2014-09-10,-45.08786392211914,169.7294464111328,396.4675
2014-09-10,-45.08782958984375,169.63656616210938,396.52036
2014-09-10,-45.087806701660156,169.71449279785156,393.64136
2014-09-10,-45.087791442871094,169.72592163085938,396.82672
2014-09-10,-45.08776092529297,169.7290802001953,396.63055
2014-09-10,-45.0877571105957,169.68820190429688,396.69983
2014-09-10,-45.087677001953125,169.69261169433594,398.14688
2014-09-10,-45.08760070800781,169.64013671875,396.79892
2014-09-10,-45.08749008178711,169.687744140625,396.86392
2014-09-10,-45.08747100830078,169.656494140625,396.91187
2014-09-10,-45.08740234375,169.70538330078125,396.72375
2014-09-10,-45.08732604980469,169.72486877441406,396.48007
2014-09-10,-45.087257385253906,169.72923278808594,396.15863
2014-09-10,-45.08722686767578,169.72891235351562,395.6891
2014-09-10,-45.08707809448242,169.69227600097656,396.6127
2014-09-10,-45.086978912353516,169.7099609375,396.9634
2014-09-10,-45.08695602416992,169.6304473876953,396.6775
2014-09-10,-45.086944580078125,169.72274780273438,395.4045
2014-09-10,-45.086788177490234,169.7223663330078,395.86853
2014-09-10,-45.08673858642578,169.70509338378906,396.66162
2014-09-10,-45.086700439453125,169.6368408203125,396.35696
2014-09-10,-45.086692810058594,169.77638244628906,396.63153
2014-09-10,-45.086673736572266,169.71017456054688,396.97482
2014-09-10,-45.08665084838867,169.7063751220703,397.3567
2014-09-10,-45.086631774902344,169.72268676757812,395.42886
2014-09-10,-45.08662033081055,169.77780151367188,397.23633
2014-09-10,-45.08659744262695,169.72886657714844,395.34042
2014-09-10,-45.08654022216797,169.6876983642578,396.28293
2014-09-10,-45.0865364074707,169.63246154785156,396.4931
2014-09-10,-45.08643341064453,169.63922119140625,396.9898
2014-09-10,-45.086143493652344,169.7222900390625,395.4116
2014-09-10,-45.08613967895508,169.74063110351562,395.2081
2014-09-10,-45.08604431152344,169.63638305664062,395.7628
2014-09-10,-45.08600997924805,169.7093963623047,397.25726
2014-09-10,-45.08600616455078,169.7284393310547,395.97836
2014-09-10,-45.085975646972656,169.7618865966797,397.40735
2014-09-10,-45.085968017578125,169.63955688476562,396.78094
2014-09-10,-45.08586883544922,169.69212341308594,397.79242
2014-09-10,-45.085819244384766,169.7467498779297,397.72726
2014-09-10,-45.08564758300781,169.7469024658203,397.7743
2014-09-10,-45.08562469482422,169.73448181152344,394.69525
2014-09-10,-45.08558654785156,169.70518493652344,397.03384
2014-09-10,-45.08553695678711,169.637939453125,396.6511
2014-09-10,-45.08552932739258,169.72848510742188,396.28406
2014-09-10,-45.085514068603516,169.65411376953125,397.45633
2014-09-10,-45.085506439208984,169.725341796875,397.0401
2014-09-10,-45.085445404052734,169.70460510253906,397.16858
2014-09-10,-45.08538818359375,169.73428344726562,394.61908
2014-09-10,-45.08528518676758,169.65591430664062,396.22992
2014-09-10,-45.08528518676758,169.74693298339844,397.75055
2014-09-10,-45.08526611328125,169.71597290039062,394.8645
2014-09-10,-45.08521270751953,169.77635192871094,397.19946
2014-09-10,-45.08515167236328,169.7067413330078,396.94778
2014-09-10,-45.08513259887695,169.66818237304688,396.44727
2014-09-10,-45.085105895996094,169.69078063964844,397.2862
2014-09-10,-45.0850944519043,169.7067108154297,397.23407
2014-09-10,-45.085086822509766,169.789794921875,396.75406
2014-09-10,-45.08500671386719,169.74671936035156,397.99673
2014-09-10,-45.084964752197266,169.74649047851562,397.81482
2014-09-10,-45.08493423461914,169.706787109375,397.5931
2014-09-10,-45.08489227294922,169.7869873046875,396.7875
2014-09-10,-45.08488845825195,169.68797302246094,396.50702
2014-09-10,-45.08481216430664,169.72796630859375,396.0995
2014-09-10,-45.084774017333984,169.68734741210938,395.78592
2014-09-10,-45.08475112915039,169.7096405029297,397.31024
2014-09-10,-45.08470916748047,169.68690490722656,397.04575
2014-09-10,-45.08464813232422,169.70652770996094,397.1779
2014-09-10,-45.084625244140625,169.63162231445312,397.17944
2014-09-10,-45.08458709716797,169.70651245117188,397.71573
2014-09-10,-45.08458709716797,169.71286010742188,394.29163
2014-09-10,-45.084503173828125,169.63868713378906,396.472
2014-09-10,-45.084434509277344,169.6488494873047,398.1939
2014-09-10,-45.08439636230469,169.7088623046875,397.3031
2014-09-10,-45.08439636230469,169.74652099609375,397.56635
2014-09-10,-45.08437728881836,169.63624572753906,395.60242
2014-09-10,-45.08427810668945,169.69247436523438,396.62228
2014-09-10,-45.08420944213867,169.775146484375,397.48068
2014-09-10,-45.0841064453125,169.69131469726562,397.6145
2014-09-10,-45.08409881591797,169.7393035888672,397.39236
2014-09-10,-45.08408737182617,169.63925170898438,396.67978
2014-09-10,-45.08405685424805,169.62759399414062,395.95877
2014-09-10,-45.08403396606445,169.73890686035156,397.38007
2014-09-10,-45.084022521972656,169.704833984375,398.0699
2014-09-10,-45.08399963378906,169.73931884765625,397.80045
2014-09-10,-45.083988189697266,169.76124572753906,398.76996
2014-09-10,-45.083953857421875,169.7063751220703,397.79782
2014-09-10,-45.08389663696289,169.66807556152344,395.8867
2014-09-10,-45.08389663696289,169.706298828125,397.32907
2014-09-10,-45.083892822265625,169.69102478027344,396.4663
2014-09-10,-45.08386993408203,169.76287841796875,397.6708
2014-09-10,-45.083770751953125,169.7392578125,397.14563
2014-09-10,-45.08363342285156,169.62936401367188,397.40808
2014-09-10,-45.08354949951172,169.65145874023438,396.74792
2014-09-10,-45.08352279663086,169.74661254882812,396.436
2014-09-10,-45.083518981933594,169.63580322265625,395.82477
2014-09-10,-45.083492279052734,169.6698760986328,396.68384
2014-09-10,-45.08333206176758,169.7388458251953,397.21643
2014-09-10,-45.083194732666016,169.6530303955078,397.1529
2014-09-10,-45.08317947387695,169.70570373535156,398.31262
2014-09-10,-45.083168029785156,169.70608520507812,397.3066
2014-09-10,-45.08311462402344,169.7392120361328,397.37573
2014-09-10,-45.0830192565918,169.68736267089844,396.5529
2014-09-10,-45.08298110961914,169.70614624023438,398.1389
2014-09-10,-45.08295440673828,169.7090606689453,397.7173
2014-09-10,-45.08294677734375,169.65492248535156,397.1659
2014-09-10,-45.08290100097656,169.76397705078125,397.9829
2014-09-10,-45.08283233642578,169.63446044921875,397.3151
2014-09-10,-45.08277130126953,169.76416015625,397.92218
2014-09-10,-45.082733154296875,169.630859375,396.5072
2014-09-10,-45.08272933959961,169.68679809570312,396.29617
2014-09-10,-45.08266830444336,169.66827392578125,394.7982
2014-09-10,-45.08265686035156,169.76394653320312,396.86844
2014-09-10,-45.08261489868164,169.64947509765625,397.4401
2014-09-10,-45.08256912231445,169.63711547851562,397.1293
2014-09-10,-45.08256149291992,169.70370483398438,398.2545
2014-09-10,-45.08253479003906,169.6865692138672,397.33762
2014-09-10,-45.082515716552734,169.70477294921875,397.85455
2014-09-10,-45.08247375488281,169.73846435546875,396.6797
2014-09-10,-45.08246994018555,169.6380157470703,397.06937
2014-09-10,-45.082454681396484,169.7752685546875,397.24698
2014-09-10,-45.08242416381836,169.7388916015625,396.75806
2014-09-10,-45.082393646240234,169.70809936523438,397.505
2014-09-10,-45.082340240478516,169.70559692382812,397.92087
2014-09-10,-45.082340240478516,169.7327423095703,393.6791
2014-09-10,-45.08231735229492,169.78257751464844,399.06735
2014-09-10,-45.08225631713867,169.73292541503906,394.02286
2014-09-10,-45.08220672607422,169.63839721679688,397.0804
2014-09-10,-45.082183837890625,169.63539123535156,396.48584
2014-09-10,-45.08213806152344,169.7638397216797,397.9606
2014-09-10,-45.08207702636719,169.76388549804688,397.45624
2014-09-10,-45.08201217651367,169.74208068847656,397.85788
2014-09-10,-45.08197021484375,169.6859588623047,397.75006
2014-09-10,-45.08192443847656,169.75338745117188,397.00125
2014-09-10,-45.08189010620117,169.70578002929688,398.01016
2014-09-10,-45.08184814453125,169.6479034423828,396.5728
2014-09-10,-45.081783294677734,169.7606201171875,398.20215
2014-09-10,-45.08176040649414,169.74681091308594,395.35336
2014-09-10,-45.081642150878906,169.66722106933594,396.51807
2014-09-10,-45.08155822753906,169.76365661621094,397.86853
2014-09-10,-45.081504821777344,169.73861694335938,396.80115
2014-09-10,-45.08147048950195,169.76368713378906,397.48532
2014-09-10,-45.08144760131836,169.7738037109375,397.65546
2014-09-10,-45.0814323425293,169.7135467529297,395.44946
2014-09-10,-45.081398010253906,169.75526428222656,397.3314
2014-09-10,-45.08139419555664,169.7556915283203,397.09198
2014-09-10,-45.08137893676758,169.80023193359375,396.96777
2014-09-10,-45.08134460449219,169.7382354736328,396.65472
2014-09-10,-45.08134460449219,169.76234436035156,397.40152
2014-09-10,-45.0813102722168,169.6307373046875,398.1267
2014-09-10,-45.081295013427734,169.75570678710938,397.52344
2014-09-10,-45.08124923706055,169.66954040527344,395.48856
2014-09-10,-45.081016540527344,169.7051544189453,398.0921
